caption,commentsCount,likesCount,ownerFullName,ownerUsername,type,url,videoDuration,videoPlayCount
"🎉 Space Academy’da bitiruv kuni!

🔖 Yana bir guruh talabalar o’quv kurslarini muvaffaqiyatli yakunlab, diplom va sertifikatlarga ega bo’lishdi. Muhimi, ularning ko’pchiligi allaqachon natija olib ulgurishgan.

Zamonaviy kasblarga qiziqishingiz bo’lsa, siz ham o’zingizga investitsiya qilishni boshlang — bilim oling va karyerada rivojlaning!
🚀 Space Academy sizni qo’llab-quvvatlashga tayyor!",11,354,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/C_IlzR2N98m/,38.605,61697.0
"С гордостью представляем вам наших выпускников, а точнее, теперь уже специалистов в самых востребованных сферах нашего времени. 😎

Они продемонстрировали высокий уровень знаний и блестяще освоили новые навыки. Теперь они готовы покорять мир IT и Digital своими инновационными проектами 🌟 

Хотите стать специалистом в сфере цифровых технологий? Отправляйте «+» в комментариях и мы свяжемся с вами. 📥",1,299,IT и Digital курсы в Ташкенте,proweb.uz,Sidecar,https://www.instagram.com/p/C-K51OVNGEG/,,
"🎉 Bayramingiz bilan, qadrli ustoz va murabbiylar!

Yurtimiz rivojiga hissa qo’shuvchi yoshlarga ta’lim berish, kasb-hunar o’rgatishdek sharafli ishni ado etishda sizga mustahkam sog’liq, cheksiz shijoat va baxt tilab qolamiz!

👏 Shogirdlaringizning yutuqlari va yuksak natijalari bilan faxrlanish barchangizga nasib etsin.

Hurmat bilan,
Space Academy jamoasi.",4,73,SPACE ACADEMY,spaceacademy.uz,Sidecar,https://www.instagram.com/p/DAkph4ruGOs/,,
"🤔 IT’ni qanday qilib sifatli Online o‘rgansa bo‘ladi?

🤩 PDP Academy Sizga xalqaro tajribaga ega mentorlardan Online masofadan turib IT’dan dars olish imkoniyatini taqdim etadi.

Izohlarda + qoldiring, Sizga bog‘lanib batafsil ma’lumot beramiz.

Murojaat uchun:
📞 78-777-47-47",236,501,PDP Academy,pdpuz,Video,https://www.instagram.com/p/C9xUmFpti2W/,22.563,30032.0
"Встречайте наших талантливых выпускников! На этих фотографиях — те, кто уже сегодня формирует будущее в мире IT и Digital. 😁

Мы гордимся каждым из них, ведь они проделали огромную работу и теперь готовы применить полученные знания на практике. 😎

Хотите начать свой путь в мире цифровых технологий? Отправляйте „+“ в Директ и мы отправим вам подробную информацию о курсах. 📥",9,231,IT и Digital курсы в Ташкенте,proweb.uz,Sidecar,https://www.instagram.com/p/C-c6W5SNjPi/,,
"Сегодня делимся с вами популярной техникой, которую многие используют для повышения своей эффективности. 🤩

А вы знали про эту технику или уже используете ее? 🌟",0,104,IT и Digital курсы в Ташкенте,proweb.uz,Sidecar,https://www.instagram.com/p/C9H8dXTNI6x/,,
"Почему мы, а не они? 🤔

Наш центр - это идеальное место для тех, кто хочет получить качественное IT и Digital образование в комфортных условиях. 💻

Залог успеха состоит в том, чтобы любить то, что делаешь, а мы влюблены в то, что можем дать людям возможность освоить современные технологии и начать новый карьерный путь. 🫶

Пишите «+» в комментариях, и мы расскажем вам подробнее о наших курсах и вместе подберем вам именно то, что вам интереснее всего. 🌟",20,106,IT и Digital курсы в Ташкенте,proweb.uz,Sidecar,https://www.instagram.com/p/C9zuAjaOUu5/,,
"Biznesda hamma narsa sotilib ketsa ham bankrot boʻlish mumkin

❗️ Boʻlishi mumkin emas deyishga shoshilmang — bu holat marketingda “out of stock” deyiladi. Ya’ni mijoz bor, talab bor, ammo sizda mahsulot qolmadi. 

⬆️ Bu vaziyatda biznes sinmasligi uchun nima qilish kerak? Yechimni real misol orqali bilib oling. 

➕ Mana shunday haqiqiy keyslar asosida marketingni oʻrganishni istasangiz, izohda + qoldiring!",8,62,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/DBeLxINt6tg/,106.573,1812.0
"Сегодня знакомимся с Довыдом - выпускником курса PYTHON. 😎

Во своем обучении он отмечает то, как понятно объяснялся материал, который другим может показаться сложным. 📚

Сейчас он работает на фрилансе, а на недавнем крупном проекте смог заработать 150$ за неделю вместе с напарником. 🌟

Довыд советует всем, кто хочет начать свой путь в back-end разработке, полностью погружаться в обучение и делать больше, чем от вас требуется. 🤓

Вкладывайтесь в свое развитие и обучение, а мы вам в этом поможем. 😉

Для подробной консультации пишите «+» в комментариях. 📥",29,207,IT и Digital курсы в Ташкенте,proweb.uz,Video,https://www.instagram.com/p/C9KhHUWN7fU/,54.22,14122.0
"«All or nothing» или как PROWEB стали одними из лидеров на рынке IT-образования. 🌟

Наш герой подкаста и основатель учебного центра Георгий Горбенко поделится с вами историей открытия собственного дела, секретами становления номером 1 и другими интересными мыслями об образовании и ведении бизнеса. 🤓

▶️ Полный выпуск смотрите на нашем Youtube-канале. Ссылка в шапке профиля.

Это первый выпуск подкаста как для нас, так и для Георгия, поэтому поддержите нас в комментариях. 🫶",25,236,IT и Digital курсы в Ташкенте,proweb.uz,Video,https://www.instagram.com/p/C9psQbJtyXq/,51.801,14315.0
"Не упустите шанс сделать последний месяц лета продуктивным. 😉
Успейте записаться на наши курсы и достигайте новых высот. 🏆

Мы рады объявить вам о запуске курсов в августе. 🌟

Давайте с пользой проведем конец лета и откроем уникальные горизонты. 💫

Для записи и подробной информации о курсах пишите «+» в комментариях. 😉",167,115,IT и Digital курсы в Ташкенте,proweb.uz,Sidecar,https://www.instagram.com/p/C-IUMjJNpb2/,,
"Tanishing, bu samarqandlik oʻquvchimiz Shaxzod.

😀 U bizning “Data Science va Sunʼiy Intellekt“ kursimizni bitirgan.

Yaqinda Shaxzod Samarqand viloyati hokimidan “Aqlli koʻzoynak” loyihasi uchun 40 mln soʻm investitsiya oldi.

Oʻquvchimiz bu natijaga qanday erishgani qiziq boʻlsa, uning muvaffaqiyat tarixini oʻqing.

👉 Telegram orqali bogʻlanish: @mohirdev_alumni",6,166,O‘zbekistondagi yetakchi onlayn ta’lim platforma,mohirdev,Sidecar,https://www.instagram.com/p/C_lCK9mqIkN/,,
"🎬 Yangilik: “Yuzma-yuz” rubrikasini yo‘lga qo‘ydik!

Unda siz mutaxassislarimiz haqida ko‘proq ma’lumot bilib olishingiz mumkin. 

Rubrikani kompaniya asoschisi, Data Science va Sun’iy Intellekt kursi eksperti Anvar Narzullayev bilan boshladik.

😉 Tomosha qiling va doʻstlaringiz bilan boʻlishing.",29,563,O‘zbekistondagi yetakchi onlayn ta’lim platforma,mohirdev,Video,https://www.instagram.com/p/C_LLnFZKP--/,99.566,8260.0
"Мы рады представить вам обновленный курс MS Office, который поможет вам вывести навыки работы с офисными программами на совершенно новый уровень! 🚀

В курсе добавлено больше практических занятий по Excel, чтобы вы могли еще лучше изучить данную программу. Откройте для себя скрытые возможности Word, Excel, PowerPoint, чтобы работать быстрее и эффективнее. 🌟

Этот курс идеально подходит для всех, кто хочет повысить свою продуктивность и уверенность в использовании офисных программ. 😄

Отправляйте “+” в Директ, чтобы получить подробную информацию. 📥",26,129,IT и Digital курсы в Ташкенте,proweb.uz,Video,https://www.instagram.com/p/C-VUgqRNNOi/,60.226,11800.0
"💊 Farmasevtikadan SMM’ga

🔑 Ayollar uchun SMM Praktikum kursining yana bir talabasi o’zi istagandek erkin ishlab, oilaviy biznesni rivojlantirishni boshladi.

❗️ Agarda siz ham “kasb tanlashda adashdim” degan fikrda bo’lsangiz, hali kech emas! Yangi guruh qabuliga yoziling va zamonaviy kasbda kerakli mutaxassisga aylaning!

Ayollar uchun SMM Praktikum haqida batafsil bilish uchun izohda + qoldiring.",2,36,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/DBT1teUN90p/,32.7,2046.0
"Bu Parkentlik Ramazon. U hozir Haad Learning Centerʼda PM boʻlib ishlaydi.

😀 U bizning “Project Management” kursimizni bitirgan.

Oʻquvchimiz bu natijaga qanday erishgani qiziq boʻlsa, uning muvaffaqiyat tarixini oʻqing.

👉 Telegramdan bogʻlanish: @mohirdev_alumni

@mohirdev",1,87,O‘zbekistondagi yetakchi onlayn ta’lim platforma,mohirdev,Sidecar,https://www.instagram.com/p/C-u86zeqowa/,,
Tez kunda…,5,196,O‘zbekistondagi yetakchi onlayn ta’lim platforma,mohirdev,Video,https://www.instagram.com/p/C--R0bHqcmG/,30.32,5226.0
"Biz: kiberxavfsizlik bo‘yicha kurs ochamiz. 
Foydalanuvchilarimiz:

🤓 Bu savollarga qaysi memlar bilan javob berardingiz?",37,309,O‘zbekistondagi yetakchi onlayn ta’lim platforma,mohirdev,Sidecar,https://www.instagram.com/p/C-7tCWOKcpt/,,
"Marketolog va SMM’chilarni almashtiraverib zerikdingizmi?

💸 Reklamaga sarflagan pullaringiz o’zini oqlamayapti, strategiyalar ish bermayapti. Chunki biznes egasi sifatida marketingdan bexabarsiz!
 Agarda:

— Payme, Korzinka, Texnomart kabi brendlarning marketingini ichkaridan o’rganishni;
— Biznesingizga hozir aynan qanday strategiya mos kelishini bilishni;
— 8 nafar kuchli mutaxassisdan real keyslar asosida bilim olishni istasangiz;

✅ Sizni Marketing kursimizga taklif qilamiz!

Hoziroq izohda “marketing” so’zini qoldiring va kurs haqida batafsil ma’lumot oling.",16,86,SPACE ACADEMY,spaceacademy.uz,Video,https://www.instagram.com/p/DBbc3dtNHnN/,62.833,3746.0
